Complex_word,Text,Candidates,Mu_legibilituy,Chatgpt_inferred_candidates,Gemini_inferred_candidates
enclave,"Su enclave original se encontraba entre el río Heart y el río Pequeño Misuri (Dakota del Norte), cerca de la actual Bismarck.","{'región': 1, 'posición': 1, 'distrito': 1, 'ubicación': 6, 'paraje': 1, 'establecimiento': 1, 'territorio': 7, 'terreno': 1, 'sitio': 1, 'comarca': 1, 'embarcamiento': 1, 'localizacion': 1, 'localización': 1, 'lugar': 1}",73.43604108309992,"{'territorio': 1, 'lugar': 1, 'área': 1, 'zona': 1, 'sitio': 1}","{'ubicación': 1, 'posición': 1, 'paraje': 1, 'sitio': 1, 'enclave': 1}"
coreografía,"Su estilo era alegre y despreocupado, en ocasiones incluso humorístico, como se puede comprobar en la coreografía de ""In weitem Schwung"" o en ""Tanzfreude"".","{'serie de pasos de baile': 1, 'danza': 15, 'pasos de baile': 1, 'rutina de baile': 2, 'baile': 2, 'pieza': 1, 'coreografia': 1, 'coreografía': 1, 'el baile': 1}",36.63274745605921,"{'sinopsis': 1, 'baile': 1, 'danza': 1, 'montaje': 1, 'espectáculo': 1}","{'baile': 1, 'danza': 1, 'bailes': 1, 'pasos': 1, 'coreografía': 1}"
irrupción,"Su irrupción internacional se produjo en 1974, aun con su apellido de soltera, cuando fue parte del equipo de Alemania Oriental que el 24 de agosto igualó en Berlín el récord mundial de los relevos 4x100 metros con 42,6.","{'entrada': 9, 'aparición': 2, 'aparición violenta': 1, 'reconocimiento': 1, 'invasión': 2, 'incursión': 3, 'intervención': 1, 'introducción': 1, 'presentación': 1, 'ascensión': 1, 'interrupción': 1, 'surgimiento': 1, 'lanzamiento': 1}",70.04605263157897,"{'surgimiento': 1, 'aparición': 1, 'llegada': 1, 'entrada': 1, 'incursión': 1}","{'aparición': 1, 'llegada': 1, 'debut': 1, 'ingreso': 1, 'irrupción': 1}"
prospecciones,"Su objetivo primario fue llegar a una región cercana al Polo Norte marciano, desplegar su brazo robótico y hacer prospecciones a diferentes profundidades para examinar el subsuelo.","{'exploraciones': 12, 'búsquedas': 4, 'predicciones esperadas': 1, 'mediciones': 2, 'sondeos': 1, 'penetraciones': 1, 'revisiones': 1, 'perforaciones': 1, 'evaluaciones': 1, 'estudios': 1}",49.41546208426501,"{'exploraciones': 1, 'sondeos': 1, 'inspecciones': 1, 'investigaciones': 1, 'exploramientos': 1}","{'excavaciones': 1, 'exploraciones': 1, 'sondeos': 1, 'indagaciones': 1, 'prospecciones': 1}"
reducidísimo,"Su planta en forma de L tiene en una primera zona una barra y en una segunda parte la dedicada a las actuaciones, mesas y un reducidísimo escenario con una pianola de principios de siglo, que sigue en uso.","{'diminuto': 1, 'ínfimo': 1, 'muy reducido': 1, 'muy pequeño': 4, 'pequeño': 8, 'estrechísimo': 1, 'pequeñísimo': 3, 'bajo': 1, 'limitado': 3, 'pequeñisimo': 1, 'reducido': 1}",52.5916187005673,"{'pequeño': 1, 'mínimo': 1, 'diminuto': 1, 'escaso': 1, 'limitado': 1}","{'muy pequeño': 1, 'diminuto': 1, 'minúsculo': 1, 'ínfimo': 1, 'reducidísimo': 1}"
pianola,"Su planta en forma de L tiene en una primera zona una barra y en una segunda parte la dedicada a las actuaciones, mesas y un reducidísimo escenario con una pianola de principios de siglo, que sigue en uso.","{'pianola': 6, 'instrumento musical': 1, 'órgano': 2, 'organillo': 6, 'piano': 7, 'pianoforte': 1, 'pequeño órgano': 1, 'pequeño piano': 1}",52.5916187005673,"{'salón': 1, 'piano automático': 1, 'pianola': 1, 'orquestina': 1, 'autopiano': 1}","{'piano': 1, 'pianillo': 1, 'pianito': 1, 'pianote': 1, 'tecla': 1}"
mayoritariamente,"Su población pertenece mayoritariamente a la etnia mixteca, y se trata del segundo municipio más pobre de la República Mexicana.","{'en su mayor parte': 2, 'principalmente': 6, 'en su mayoría': 5, 'mayormente': 6, 'sobre todo': 1, 'generalmente': 1, 'predominantemente': 1, 'en su mayoria': 1, 'en mayoría': 1, 'usualmente': 1}",38.9004380760343,"{'principalmente': 1, 'mayormente': 1, 'en su mayoría': 1, 'predominantemente': 1, 'en general': 1}","{'principalmente': 1, 'mayoritariamente': 1, 'fundamentalmente': 1, 'sobretodo': 1, 'esencialmente': 1}"
zancada,"Su tamaño es mayor del natural (2,10 m.), está desnudo y dando una zancada.","{'paso grande': 1, 'trancada': 5, 'salto': 1, 'paso': 9, 'un gran paso': 1, 'desplante': 1, 'un paso grande': 1, 'zancada': 1, 'larga pisada': 1, 'pisada': 1, 'zanja': 1, 'un paso largo': 1, 'paso largo': 1}",116.26482969766552,"{'salto': 1, 'paso': 1, 'brinco': 1, 'zanco': 1, 'pisada': 1}","{'paso': 1, 'estirada': 1, 'avance': 1, 'salto': 1, 'zancada': 1}"
condecorado,"Su último cargo desempeñado en el Ejercito fué de Director de Operaciones del Ejercito, condecorado con la Orden del Libertador en dos clases.","{'premiado': 13, 'galardonado': 5, 'otorgado': 2, 'distinguido': 2, 'homenajeado': 1, 'consagrado': 1, 'reconocido': 1}",49.40846824408468,"{'sincerado': 1, 'premiado': 1, 'galardonado': 1, 'honrado': 1, 'laureado': 1}","{'premiado': 1, 'galardonado': 1, 'reconocido': 1, 'distinguido': 1, 'condecorado': 1}"
pupilos,"También pelean con Sunshine (Resplandor) y sus pupilos, quienes destruyen el dMp después de haber desarrollado un respeto por el espíritu de lucha de los Seigi Choujins.","{'aprendices': 5, 'alumnos': 15, 'seguidores': 1, 'estudiantes': 2, 'internos': 1, 'protegidos': 1}",56.7596262740657,"{'súbditos': 1, 'discípulos': 2, 'aprendices': 1, 'seguidores': 1}","{'aprendices': 1, 'estudiantes': 1, 'discípulos': 1, 'alumnos': 1, 'pupilos': 1}"
translitera,También se la translitera como: Oxum o Ochun.,"{'conjuga': 1, 'representa': 4, 'traduce': 5, 'romaniza': 1, 'translitera': 3, 'transcribe': 8, 'transforma': 1, 'altera': 1, 'describe': 1}",57.52128666035951,"{'traduce': 1, 'cambia': 1, 'reformula': 1, 'convierte': 1, 'adapta': 1}","{'escribe': 1, 'transcribe': 1, 'traduce': 1, 'convierte': 1, 'translitera': 1}"
primogénito,"También se le pide por el hombre que uno desea para una relación seria y que uno quiere, como es un Òrìşà importante se le llama Ìyálóòde, en el lenguaje lùkùmí - Yorùbá significa ""Madre del bronce"", todo esto señalado en el itan (historia) del Odù Òşé el cual comenta como el bronce y la plata sobrevivieron, mientras que el hierro que es el primogénito de Ògún no logró sobrevivir al paso del tiempo (9 meses), según dicho pàtàkí.","{'primer hijo': 10, 'heredero': 6, 'hijo mayor': 1, 'sucesor': 5, 'mayor': 2, 'primogénito': 1}",62.49346584930379,"{'primero': 1, 'mayor': 1, 'primordial': 1, 'principal': 1, 'primigenio': 1}","{'primer': 1, 'nacido': 1, 'mayor': 1, 'mayorcito': 1, 'primogénito': 1}"
acontecimientos,"Tampoco es siempre la misma cantidad de acontecimientos, esta también varía.","{'eventos': 4, 'hechos': 10, 'sucesos': 9, 'situaciones': 1, 'ocurrencias': 1}",45.37500000000001,"{'hechos': 1, 'sucesos': 1, 'eventos': 1, 'incidentes': 1, 'ocurrencias': 1}","{'hechos': 1, 'sucesos': 1, 'eventos': 1, 'cosas': 1, 'acontecimientos': 1}"
disputando,"Tanto el Cruzeiro, como el Atlético Mineiro juegan en el Mineirão, disputando el Brasileirao, Copa de Brasil, torneo estadual y Copas Libertadores o Sudamericana en esta cancha.","{'peleando': 7, 'peleando por': 1, 'jugando': 2, 'discrepando': 1, 'rivalizar': 1, 'luchando': 1, 'compitiendo': 4, 'demandando': 1, 'peleándose': 1, 'compiten por': 1, 'participando': 1, 'contendiendo': 1, 'debatiendo': 1, 'compitiendo por': 1, 'batallando': 1}",48.320106052358966,"{'compitiendo': 2, 'enfrentando': 1, 'enfrentándose': 1, 'luchando': 1}","{'jugando': 1, 'compitiendo': 1, 'luchando': 1, 'ganando': 1, 'disputando': 1}"
homónimo,"The Sweet Escape""—en español: El dulce escape""—es una canción de géneros pop y doo wop, escrita por la cantante Gwen Stefani y el artista senegalés Akon, para el segundo álbum de estudio como solista de la primera, homónimo al nombre del tema.","{'con igual nombre': 1, 'igual': 7, 'que tiene el mismo nombre': 1, 'con el mismo nombre': 3, 'homónimo': 7, 'tocayo': 4, 'similar': 1, 'con mismo título': 1}",75.38971919906572,"{'similar': 1, 'idéntico': 1, 'igual': 1, 'parecido': 1, 'igualado': 1}","{'igual': 1, 'mismo': 1, 'similar': 1, 'parecido': 1, 'homónimo': 1}"
sobreponerse,"Theen Fida murió en esa misión y, aunque el maestro Choi estaba destrozado, se obligó a sí mismo a sobreponerse para el trabajo pendiente, y logró capturar a Holmar Grahk, un devaroniano colaborador de los yinchorri que pretendía robar una nave.","{'seguir adelante': 1, 'recuperarse': 9, 'ponerse sobre': 1, 'obligarse': 1, 'superar': 1, 'mejorarse': 1, 'anteponerse': 1, 'esforzarse': 1, 'sobreponerse': 1, 'exigirse': 1, 'solucionar': 1, 'recobrarse': 2, 'superarse': 2, 'superponerse': 1, 'reanimarse': 1}",53.6033163265306,"{'salir': 1, 'levantarse': 1, 'resurgir': 1, 'recobrarse': 1, 'restablecerse': 1}","{'recuperarse': 1, 'levantarse': 1, 'reponerse': 1, 'animarse': 1, 'sobreponerse': 1}"
rescisión,"Tiene contrato con el conjunto rojiblanco hasta el 30 de junio de 2013, con una cláusula de rescisión que asciende a 35 millones de euros.","{'cancelación': 7, 'anulación de contrato': 1, 'anulación': 10, 'revocamiento': 1, 'liquidación': 1, 'revocación': 2, 'rompimiento': 1, 'rescisión': 2}",63.78921357971636,"{'suspensión': 1, 'cancelación': 1, 'anulación': 1, 'interrupción': 1, 'terminación': 1}","{'cancelación': 1, 'terminación': 1, 'finalización': 1, 'anulación': 1, 'rescisión': 1}"
pistoletazo,"Tras el encendido del Pebetero con la antorcha que porta la llama carnavalera, símbolo del sentimiento de todo un pueblo, portada por el ganador del premio """"Prisillas"""" (que reconoce a una persona o asociación por su labor en el Carnaval de Herencia) del año anterior, se da el pistoletazo de salida a esta festividad.","{'balazo al aire': 1, 'estallido': 1, 'llamada': 1, 'disparo': 12, 'balazo': 3, 'inicio': 1, 'banderazo': 1, 'indicación': 1, 'comienzo': 1, 'disparo de salida': 1, 'pistolazo': 1, 'tiro': 1}",47.57189854350712,"{'salida': 1, 'comienzo': 1, 'inicio': 1, 'arranque': 1, 'apertura': 1}","{'inicio': 1, 'señal': 1, 'comienzo': 1, 'arranque': 1, 'pistoletazo': 1}"
nomarcas,"Tras el hundimiento del ""Viejo Orden"", al final de la Dinastía VI, los nomarcas del Alto Egipto establecen la hegemonía sobre sus territorios.","{'nomarcas': 4, 'reyes': 3, 'jefes supremos': 2, 'jefes': 7, 'jefatura': 1, 'lideres': 1, 'administradores': 1, 'soberanos': 1, 'gobernadores': 3, 'jefes mayores': 1, 'gobernantes': 1}",58.104199465456006,"{'gobernadores': 1, 'líderes': 1, 'mandatarios': 1, 'regentes': 1, 'jefes': 1}","{'gobernadores': 1, 'administradores': 1, 'jefes': 1, 'líderes': 1, 'nomarcas': 1}"
hegemonía,"Tras el hundimiento del ""Viejo Orden"", al final de la Dinastía VI, los nomarcas del Alto Egipto establecen la hegemonía sobre sus territorios.","{'acción de dominio': 1, 'superioridad': 2, 'dominio': 3, 'poder': 1, 'supremacía': 8, 'predominio': 3, 'tiranía': 1, 'el dominio': 2, 'preeminencia': 1, 'supremacia': 2, 'supermacía': 1}",58.104199465456006,"{'supremacía': 1, 'liderazgo': 1, 'dominio': 1, 'mando': 1, 'control': 1}","{'dominio': 1, 'control': 1, 'liderazgo': 1, 'supremacía': 1, 'hegemonía': 1}"
arrebatado,Tras esta iglesia de origen visigodo hay pruebas de que existió otra de estilo románico ya que fue con el Rey Alfonso VI en el año 1086 cuando Pinto fue arrebatado finalmente a los árabes.,"{'quitado': 10, 'robado': 3, 'quitado con violencia': 1, 'despojado': 4, 'recuperado': 1, 'tomado': 3, 'apasionado': 1, 'arrebatado': 1, 'conquistado': 1}",76.80688554491564,"{'sustraído': 1, 'quitado': 1, 'confiscado': 1, 'arrebatado': 1, 'despojado': 1}","{'quitado': 1, 'tomado': 1, 'conquistado': 1, 'ganado': 1, 'arrebatado': 1}"
rendición,"Tras la rendición de Alemania, el Consejo de Control Aliado, representando a Estados Unidos, Reino Unido, Francia y la Unión Soviética, asumió la autoridad gubernamental de la Alemania de postguerra.","{'acción de aceptar la derrota': 1, 'derrota': 3, 'después de rendirse': 1, 'entrega': 8, 'renuncia': 1, 'subordinación': 2, 'sometimiento': 2, 'rendición': 3, 'sumisión': 1, 'capitulación': 2, 'el sometimiento': 1}",47.19017950774165,"{'sometimiento': 1, 'abdicación': 1, 'cesión': 1, 'entrega': 1, 'deposición': 1}","{'entrega': 1, 'derrota': 1, 'cesión': 1, 'sometimiento': 1, 'rendición': 1}"
innato,"Tuvo que abandonar pronto la escuela para ayudar a su padre, pero su innato amor por el saber y la cultura hicieron de él un lector incansable y autodidacta.","{'natural': 14, 'inherente': 1, 'capacidad de nacimiento': 1, 'de nacimiento': 1, 'propio': 1, 'peculiar': 1, 'connatural': 1, 'nato': 1, 'singular': 1, 'intrínseco': 1, 'congénito': 2}",56.81242144951821,"{'sincero': 1, 'natural': 1, 'intrínseco': 1, 'congénito': 1, 'heredado': 1}","{'natural': 1, 'congenito': 1, 'propio': 1, 'intrínseco': 1, 'innato': 1}"
dispositivo,"Un cinemómetro es un dispositivo diseñado para medir en tiempo real, la velocidad de un móvil.","{'aparato': 12, 'instrumento': 4, 'herramienta': 1, 'mecanismo': 2, 'artefacto': 4, 'objeto': 1, 'equipo': 1}",51.71717171717172,"{'aparato': 1, 'instrumento': 1, 'artefacto': 1, 'herramienta': 1, 'mecanismo': 1}","{'aparato': 1, 'máquina': 1, 'elemento': 1, 'instrumento': 1, 'dispositivo': 1}"
desafortunado,"Un desafortunado día Simon Lovelace humilló a Nathaniel y éste decidió vengarse robándole el amuleto de Samarkanda para lo cual invocó a un demonio-genio llamado Bartimeo que, para su mala fortuna descubrió su nombre de nacimiento(con lo cual ejercía cierto poder sobre él).","{'poco afortunado': 1, 'mal': 3, 'desdichado': 2, 'lamentable': 3, 'triste': 1, 'nefasto': 1, 'catastrófico': 1, 'inoportuno': 2, 'infeliz': 2, 'desaventurado': 1, 'infortunado': 3, 'desgraciado': 2, 'trágico': 1, 'desafortunado': 1, 'desventurado': 1}",50.50699144260611,"{'desgraciado': 1, 'triste': 1, 'malhadado': 1, 'inauspicioso': 1, 'funesto': 1}","{'malo': 1, 'triste': 1, 'desafortunado': 1, 'infeliz': 1, 'lamentable': 1}"
amuleto,"Un desafortunado día Simon Lovelace humilló a Nathaniel y éste decidió vengarse robándole el amuleto de Samarkanda para lo cual invocó a un demonio-genio llamado Bartimeo que, para su mala fortuna descubrió su nombre de nacimiento(con lo cual ejercía cierto poder sobre él).","{'talismán': 20, 'tesoro': 1, 'artilugio': 1, 'objeto': 1, 'amuleto': 1, 'fetiche': 1}",50.50699144260611,"{'amuleto': 1, 'talismán': 1, 'amuleto protector': 1, 'relicario': 1, 'fetiche': 1}","{'talismán': 1, 'amuleto': 1, 'dije': 1, 'colgante': 1, 'reliquia': 1}"
terrateniente,"Un gran negociante, Lefevre fue el clásico terrateniente urbano, y uno de los primeros panameños que hizo mucho dinero.","{'dueño de las tierras': 1, 'latifundista': 4, 'poseedor de tierras': 1, 'hacendado': 10, 'dueño de terrenos': 1, 'propietario': 5, 'dueño': 1, 'dueño de tierras': 2}",53.27751475831434,"{'soltero': 1, 'propietario': 1, 'dueño': 1, 'hacendado': 1, 'acaudalado': 1}","{'propietario': 1, 'dueño': 1, 'señor': 1, 'amo': 1, 'terrateniente': 1}"
oscilaciones,"Un sistema que presenta oscilaciones armónicas con ""n"" grados de libertad en general tiene elongaciones ""Xi"" o movimientos a lo largo de direcciones independientes de la forma:","{'fluctuaciones': 8, 'variaciones': 5, 'movimiento repetitivo': 1, 'movimientos circulares': 1, 'vibraciones': 3, 'vaivenes': 1, 'conmoción': 1, 'movimientos': 1, 'basculaciónes': 1, 'ondas': 1, 'vacilaciones': 1, 'balanceos': 1}",39.4685550935551,"{'saltos': 1, 'movimientos': 1, 'vibraciones': 1, 'pulsaciones': 1, 'agitaciones': 1}","{'movimientos': 1, 'vibraciones': 1, 'oscilaciones': 1, 'fluctuaciones': 1, 'bamboleos': 1}"
elongaciones,"Un sistema que presenta oscilaciones armónicas con ""n"" grados de libertad en general tiene elongaciones ""Xi"" o movimientos a lo largo de direcciones independientes de la forma:","{'alargamientos': 8, 'elongaciones': 4, 'extensiones': 9, 'prolongaciones': 2, 'estiramientos': 1, 'ángulos': 1}",39.4685550935551,"{'suspensiones': 1, 'alargamientos': 1, 'extensiones': 1, 'estiramientos': 1, 'prolongaciones': 1}","{'estiramientos': 1, 'alargamientos': 1, 'extensiones': 1, 'distancias': 1, 'elongaciones': 1}"
hidráulica,Una bomba peristáltica es un tipo de bomba hidráulica de desplazamiento positivo usada para bombear una variedad de fluidos.,"{'que funciona con agua': 1, 'mecánica': 1, 'que funciona con el agua': 1, 'hidráulica': 8, 'de agua': 6, 'hidromecánica': 7, 'hidraúlica': 1}",47.68705448382433,"{'de agua': 1, 'fluvial': 1, 'hídrico': 1, 'potable': 1, 'caudal': 1}","{'de agua': 1, 'acuática': 1, 'hidráulica': 1, 'líquida': 1, 'hídrica': 1}"
secuaces,"Una noche,un extraño personaje llamado Dedo Polvoriento (un personaje que ha sido arrebatado de su mundo, un libro, por Mo) y su marta Gwin deciden hacerles una pequeña visita, en donde advierten a Mo (al que llama Lengua de Brujo) que Capricornio y sus secuaces, lo están buscando por el increíble don que tiene él con el fin de utilizarlo para tener dinero y ser el hombre más poderoso del mundo y más cosas, por eso se van a vivir a la casa de la tía de Meggie.","{'cómplices': 4, 'lacayos': 1, 'compañeros': 3, 'seguidores': 15, 'partidarios': 1, 'compinches': 1}",63.14534996769724,"{'seguidores': 1, 'compañeros': 1, 'colaboradores': 1, 'aliados': 1, 'partidarios': 1}","{'ayudantes': 1, 'seguidores': 1, 'compinches': 1, 'pandillas': 1, 'secuaces': 1}"
seudónimo,"Utilizó el seudónimo ""ETPA"" (Ermelinda Talea Pastorella Arkadia) como nombre secreto de miembro de la Academia Romana de los Árcades.","{'nombre corto': 1, 'apodo': 5, 'otro nombre': 1, 'alias': 10, 'sobrenombre': 5, 'mote': 1, 'nombre': 1, 'seudónimo': 1}",80.97165991902835,"{'alias': 1, 'apodo': 1, 'mote': 1, 'nombre': 1, 'sobrenombre': 1}","{'alias': 1, 'nombre': 1, 'sobrenombre': 1, 'mote': 1, 'apodo': 1}"
dependencia,"Villasequilla se llamó antes ""Villaseca de Valdecarábanos"" y después ""Villasequilla de Yepes"" por la dependencia que le unía a este pueblo.","{'subordinación': 4, 'vinculación': 5, 'deuda': 1, 'lazo': 1, 'sección': 1, 'sometimiento': 1, 'relación': 3, 'sumisión': 2, 'necesidad': 3, 'obediencia': 1, 'dependencia': 2, 'supeditación': 1}",31.82088285229204,"{'sujeción': 1, 'vínculo': 1, 'relación': 1, 'conexión': 1, 'atadura': 1}","{'vínculo': 1, 'conexión': 1, 'relación': 1, 'nexo': 1, 'enlace': 1}"
escéptica,"Ya como alumna de ballet, Gret Palucca tenía una visión escéptica de la danza clásica.","{'de cuestionar los preceptos': 1, 'incrédula': 11, 'de duda': 1, 'desconfiada': 3, 'dudosa': 3, 'recelosa': 1, 'no creyente': 1, 'descreída': 2, 'poco creída': 1, 'de incredulidad': 1}",100.97232610321612,"{'sospechosa': 1, 'incrédula': 1, 'desconfiada': 2, 'descreída': 1}","{'crítica': 1, 'incrédula': 1, 'dubitativa': 1, 'reticente': 1, 'desconfiada': 1}"
